date,Mkt-RF,SMB,HML,RF
2021-12-10,0.7,-0.82,0.45,0
2021-12-13,-1.04,-0.32,-0.96,0
2021-12-14,-0.76,-0.67,1.63,0
2021-12-15,1.62,0.38,-1.89,0
2021-12-16,-1.2,-1.59,2.79,0
2021-12-17,-0.65,1.86,-2.32,0
2021-12-20,-1.27,-0.15,-0.4,0
2021-12-21,2.06,0.81,0.19,0
2021-12-22,0.97,0.26,-0.35,0
2021-12-23,0.71,0.35,-0.48,0
2021-12-27,1.22,-0.09,0.28,0
2021-12-28,-0.27,-0.59,0.8,0
2021-12-29,0.06,-0.06,0.15,0
2021-12-30,-0.15,0.1,-0.38,0
2021-12-31,-0.31,0.06,0.53,0
2022-01-03,0.72,0.32,0.79,0
2022-01-04,-0.28,-0.8,3.61,0
2022-01-05,-2.27,-1.45,2.59,0
2022-01-06,0,0.21,1.76,0
2022-01-07,-0.48,-1.31,2.03,0
2022-01-10,-0.15,-0.23,-0.27,0
2022-01-11,1.1,-0.09,-0.28,0
2022-01-12,0.12,-0.87,0.49,0
2022-01-13,-1.56,0.31,2.4,0
2022-01-14,0.08,0.18,0.54,0
2022-01-18,-2.08,-1.02,1.39,0
2022-01-19,-1.01,-0.32,-0.66,0
2022-01-20,-1.15,-0.86,-0.22,0
2022-01-21,-2.09,0.29,0.48,0
2022-01-24,0.53,1.81,-0.28,0
2022-01-25,-1.43,-0.6,2.79,0
2022-01-26,-0.3,-1.08,0.09,0
2022-01-27,-0.78,-1.63,0.77,0
2022-01-28,2.45,-0.15,-2.07,0
2022-01-31,2.33,1.29,-2.86,0
