,HIGHESG,LOWESG,,,,,,,,
3/21/2018,0.007698202,0.008531463,,1.007698202,1.008531463,,0.806722848,11.64883547,,FALSE
3/22/2018,-7.12E-05,-0.018176985,,0.999928757,0.981823015,,0.806665375,11.43709477,,FALSE
3/23/2018,0.015823417,-0.002201996,,1.015823417,0.997798004,,0.819429577,11.41191033,,FALSE
3/26/2018,-0.00059674,-0.032725928,,0.99940326,0.967274072,,0.81894059,11.03844498,,FALSE
3/27/2018,-0.001663268,-0.025698056,,0.998336732,0.974301944,,0.817578473,10.7547784,,FALSE
3/28/2018,-0.00358411,0.006580373,,0.99641589,1.006580373,,0.814648181,10.82554885,,FALSE
3/29/2018,-0.007185418,0.001097206,,0.992814582,1.001097206,,0.808794593,10.83742671,,FALSE
4/2/2018,-0.012558815,0.00812569,,0.987441185,1.00812569,,0.798637092,10.92548828,,FALSE
4/3/2018,0.004858602,0.018173166,,1.004858602,1.018173166,,0.802517352,11.12403899,,FALSE
4/4/2018,0.002185561,-0.012664835,,1.002185561,0.987335165,,0.804271302,10.98315486,,FALSE
4/5/2018,0.000473031,0.015170316,,1.000473031,1.015170316,,0.804651748,11.14977279,,FALSE
4/6/2018,-0.01320263,-0.011260371,,0.98679737,0.988739629,,0.794028229,11.02422221,,FALSE
4/9/2018,-0.003576912,0.005163026,,0.996423088,1.005163026,,0.791188059,11.08114056,,FALSE
4/10/2018,0.009014689,-0.009243561,,1.009014689,0.990756439,,0.798320374,10.97871136,,FALSE
4/11/2018,-0.002505283,0.009434648,,0.997494717,1.009434648,,0.796320355,11.08229163,,FALSE
4/12/2018,0.004318408,-0.008972026,,1.004318408,0.991027974,,0.799759192,10.98286103,,FALSE
4/13/2018,-0.008420007,-0.019210964,,0.991579993,0.980789036,,0.793025214,10.77186968,,FALSE
4/16/2018,0.007265385,0.048996097,,1.007265385,1.048996097,,0.798786848,11.29964925,,FALSE
4/17/2018,-0.006176278,-0.020075768,,0.993823722,0.979924232,,0.793853318,11.07280011,,FALSE
4/18/2018,0.021591282,0.001751029,,1.021591282,1.001751029,,0.810993629,11.09218891,,FALSE
4/19/2018,-0.01345503,-0.015830245,,0.98654497,0.984169755,,0.800081686,10.91659684,,FALSE
4/20/2018,-0.00410646,0.003329168,,0.99589354,1.003329168,,0.796796182,10.95294003,,FALSE
4/23/2018,-0.005141297,0.000289099,,0.994858703,1.000289099,,0.792699616,10.95610652,,FALSE
4/24/2018,0.008238442,0.000184141,,1.008238442,1.000184141,,0.799230226,10.95812399,,FALSE
4/25/2018,0.006251003,0.031448285,,1.006251003,1.031448285,,0.804226217,11.30273819,,FALSE
4/26/2018,0.004352176,-0.01995463,,1.004352176,0.98004537,,0.80772635,11.07719623,,FALSE
4/27/2018,-0.003328694,-0.035968383,,0.996671306,0.964031617,,0.805037676,10.6787674,,FALSE
4/30/2018,0.006214385,-0.010931952,,1.006214385,0.989068048,,0.810040491,10.56202762,,FALSE
5/1/2018,-0.010782657,0.009933572,,0.989217343,1.009933572,,0.801306102,10.66694628,,FALSE
5/2/2018,0.003594214,0.00774528,,1.003594214,1.00774528,,0.804186168,10.74956476,,FALSE
5/3/2018,-0.016420968,0.005491665,,0.983579032,1.005491665,,0.790980653,10.80859778,,FALSE
5/4/2018,0.006848642,0.000105733,,1.006848642,1.000105733,,0.796397796,10.8097406,,FALSE
5/7/2018,0.010449591,-0.002696428,,1.010449591,0.997303572,,0.804719827,10.78059291,,FALSE
5/8/2018,7.15E-05,0.011542464,,1.000071457,1.011542464,,0.80477733,10.90502752,,FALSE
5/9/2018,0.018145738,0.00637239,,1.018145738,1.00637239,,0.819380609,10.97451861,,FALSE
5/10/2018,0.005838406,0.017908724,,1.005838406,1.017908724,,0.824164485,11.17105823,,FALSE
5/11/2018,0.000325832,0.021335287,,1.000325832,1.021335287,,0.824433024,11.40939597,,FALSE
5/14/2018,0.001704547,-0.00835947,,1.001704547,0.99164053,,0.825838309,11.31401947,,FALSE
5/15/2018,0.004010482,0.006225565,,1.004010482,1.006225565,,0.829150319,11.38445564,,FALSE
5/16/2018,0.009498865,0.009478736,,1.009498865,1.009478736,,0.837026305,11.49236588,,FALSE
5/17/2018,-0.002744275,-0.012589393,,0.997255725,0.987410607,,0.834729275,11.34768397,,FALSE
5/18/2018,0.001014908,0.012945034,,1.001014908,1.012945034,,0.835576449,11.49458013,,FALSE
5/21/2018,0.002363767,0.019568316,,1.002363767,1.019568316,,0.837551556,11.7195097,,FALSE
5/22/2018,0.004471199,-0.011147142,,1.004471199,0.988852858,,0.841296416,11.58887066,,FALSE
5/23/2018,-0.009596561,-0.006702841,,0.990403439,0.993297159,,0.833222864,11.51119231,,FALSE
5/24/2018,-0.009281541,-0.020656783,,0.990718459,0.979343217,,0.825489271,11.2734081,,FALSE
5/25/2018,0.000103182,0.006497677,,1.000103182,1.006497677,,0.825574447,11.34665907,,FALSE
5/29/2018,-0.008938368,-0.008285977,,0.991061632,0.991714023,,0.818195159,11.25264091,,FALSE
5/30/2018,0.010745398,0.004624498,,1.010745398,1.004624498,,0.826986991,11.30467873,,FALSE
5/31/2018,0.001655579,-0.011194946,,1.001655579,0.988805054,,0.828356134,11.17812346,,FALSE
6/1/2018,0.003273646,0.030094503,,1.003273646,1.030094503,,0.831067878,11.51452353,,FALSE
6/4/2018,-0.001515686,0.015267858,,0.998484314,1.015267858,,0.82980824,11.69032564,,FALSE
6/5/2018,0.000789296,-0.002106338,,1.000789296,0.997893662,,0.830463204,11.66570187,,FALSE
6/6/2018,0.011445068,0.015663289,,1.011445068,1.015663289,,0.839967912,11.84842513,,FALSE
6/7/2018,-0.000236923,-0.014261836,,0.999763077,0.985738164,,0.839768905,11.67944483,,FALSE
6/8/2018,-0.003091349,0.003603288,,0.996908651,1.003603288,,0.837172886,11.72152923,,FALSE
6/11/2018,0.001188359,-0.012782689,,1.001188359,0.987217311,,0.838167747,11.57169657,,FALSE
6/12/2018,0.005938715,-0.01901599,,1.005938715,0.98098401,,0.843145387,11.3516493,,FALSE
6/13/2018,0.004906707,0.006390374,,1.004906707,1.006390374,,0.847282454,11.42419059,,FALSE
6/14/2018,-0.008137737,0.001253559,,0.991862263,1.001253559,,0.840387493,11.43851148,,FALSE
6/15/2018,0.002624446,-0.010252068,,1.002624446,0.989747932,,0.842593045,11.32124309,,FALSE
6/18/2018,0.007152223,0.017298135,,1.007152223,1.017298135,,0.848619458,11.51707948,,FALSE
6/19/2018,0.006003448,0.004595522,,1.006003448,1.004595522,,0.853714101,11.57000647,,FALSE
6/20/2018,-0.00519712,-0.00738052,,0.99480288,0.99261948,,0.849277246,11.4846138,,FALSE
6/21/2018,0.001676763,-0.003317152,,1.001676763,0.996682848,,0.850701283,11.44651759,,FALSE
6/22/2018,0.005000968,-0.013522478,,1.005000968,0.986477522,,0.854955613,11.29173231,,FALSE
6/25/2018,-0.003554157,-0.018027985,,0.996445843,0.981972015,,0.851916967,11.08816513,,FALSE
6/26/2018,0.008185906,0.009760267,,1.008185906,1.009760267,,0.858890679,11.19638859,,FALSE
6/27/2018,-0.005639313,-0.017004338,,0.994360687,0.982995662,,0.854047126,11.00600141,,FALSE
6/28/2018,-0.009122977,-0.016555459,,0.990877023,0.983444541,,0.846255673,10.82379201,,FALSE
6/29/2018,0.000181447,0.02938796,,1.000181447,1.02938796,,0.846409224,11.14188118,,FALSE
7/2/2018,0.004250971,0.014220287,,1.004250971,1.014220287,,0.850007285,11.30032194,,FALSE
7/3/2018,0.014954475,0.014131091,,1.014954475,1.014131091,,0.862718698,11.46000781,,FALSE
7/5/2018,0.015643591,0.008623538,,1.015643591,1.008623538,,0.876214717,11.55883362,,FALSE
7/6/2018,-0.000391988,-0.000116908,,0.999608012,0.999883092,,0.875871251,11.55748231,,FALSE
7/9/2018,-0.002774536,-0.00135038,,0.997225464,0.99864962,,0.873441115,11.54187532,,FALSE
7/10/2018,-3.33E-05,-0.004441135,,0.999966656,0.995558865,,0.873411992,11.4906163,,FALSE
7/11/2018,0.002393438,-0.006843389,,1.002393438,0.993156611,,0.875502449,11.41198154,,FALSE
7/12/2018,-0.001297353,-0.001659876,,0.998702647,0.998340124,,0.874366613,11.39303907,,FALSE
7/13/2018,0.002214667,-0.009954475,,1.002214667,0.990045525,,0.876303044,11.27962735,,FALSE
7/16/2018,0.005134606,0.006707238,,1.005134606,1.006707238,,0.880802515,11.3552825,,FALSE
7/17/2018,-0.000392818,0.000779972,,0.999607182,1.000779972,,0.88045652,11.3641393,,FALSE
7/18/2018,-0.002526899,-0.004156111,,0.997473101,0.995843889,,0.878231695,11.31690867,,FALSE
7/19/2018,-0.008850956,-0.00231047,,0.991149044,0.99768953,,0.870458505,11.29076129,,FALSE
7/20/2018,-0.004607309,0.014913102,,0.995392691,1.014913102,,0.866448034,11.45914156,,FALSE
7/23/2018,0.00130959,-0.008539488,,1.00130959,0.991460512,,0.867582725,11.36128636,,FALSE
7/24/2018,0.000131633,-0.004534922,,1.000131633,0.995465078,,0.867696928,11.30976381,,FALSE
7/25/2018,0.00255482,0.004931793,,1.00255482,1.004931793,,0.869913737,11.36554122,,FALSE
7/26/2018,-0.013787373,0.002694098,,0.986212627,1.002694098,,0.857919911,11.3961611,,FALSE
7/27/2018,-0.01124528,0.002783208,,0.98875472,1.002783208,,0.848272362,11.42787899,,FALSE
7/30/2018,-0.003428154,-0.015702112,,0.996571846,0.984297888,,0.845364353,11.24843715,,FALSE
7/31/2018,0.002468801,0.00372732,,1.002468801,1.00372732,,0.84745139,11.29036367,,FALSE
8/1/2018,0.005662229,0.003976825,,1.005662229,1.003976825,,0.852249854,11.33526347,,FALSE
8/2/2018,0.008476696,0.006389694,,1.008476696,1.006389694,,0.859474117,11.40769233,,FALSE
8/3/2018,-0.003520165,0.019640102,,0.996479835,1.019640102,,0.856448626,11.63174058,,FALSE
8/6/2018,-0.010699941,-0.00946401,,0.989300059,0.99053599,,0.847284676,11.52165767,,FALSE
8/7/2018,0.006396793,-0.003516692,,1.006396793,0.996483308,,0.852704581,11.48113955,,FALSE
8/8/2018,-0.016258238,0.00021267,,0.983741762,1.00021267,,0.838841107,11.48358124,,FALSE
8/9/2018,0.007651458,-0.005987356,,1.007651458,0.994012644,,0.845259464,11.41482496,,FALSE
8/10/2018,-0.003783228,-0.001012772,,0.996216772,0.998987228,,0.842061654,11.40326434,,FALSE
8/13/2018,-0.005484297,0.002675237,,0.994515703,1.002675237,,0.837443539,11.43377078,,FALSE
8/14/2018,-0.006246854,-0.002151525,,0.993753146,0.997848475,,0.832212151,11.40917073,,FALSE
8/15/2018,-0.003322726,0.000697159,,0.996677274,1.000697159,,0.829446938,11.41712474,,FALSE
8/16/2018,-0.00111307,-0.00390771,,0.99888693,0.99609229,,0.828523705,11.37250992,,FALSE
8/17/2018,0.004857458,-0.014171208,,1.004857458,0.985828792,,0.832548225,11.21134771,,FALSE
8/20/2018,-0.010096879,0.011279718,,0.989903121,1.011279718,,0.824142086,11.33780855,,FALSE
8/21/2018,-0.005653839,0.000826389,,0.994346161,1.000826389,,0.819482519,11.34717799,,FALSE
8/22/2018,-0.000577143,-0.006747196,,0.999422857,0.993252804,,0.819009561,11.27061636,,FALSE
8/23/2018,0.00030047,-0.013800787,,1.00030047,0.986199213,,0.819255648,11.11507298,,FALSE
8/24/2018,-0.001496088,-0.005221422,,0.998503912,0.994778578,,0.81802997,11.05703649,,FALSE
8/27/2018,0.004842236,-0.010074905,,1.004842236,0.989925095,,0.821991064,10.9456379,,FALSE
8/28/2018,-0.00466331,-0.03321142,,0.99533669,0.96678858,,0.818157865,10.58211773,,FALSE
8/29/2018,-0.000290282,-0.00891988,,0.999709718,0.99108012,,0.817920369,10.48772651,,FALSE
8/30/2018,0.001276208,0.00915428,,1.001276208,1.00915428,,0.818964206,10.58373409,,FALSE
8/31/2018,0.006490052,0.002020433,,1.006490052,1.002020433,,0.824279326,10.60511782,,FALSE
9/4/2018,-0.002458125,0.01038006,,0.997541875,1.01038006,,0.822253144,10.71519958,,FALSE
9/5/2018,0.008205532,0.006049467,,1.008205532,1.006049467,,0.829000169,10.78002083,,FALSE
9/6/2018,0.005749834,0.00689567,,1.005749834,1.00689567,,0.833766782,10.85435629,,FALSE
9/7/2018,-0.000142585,0.003721822,,0.999857415,1.003721822,,0.8336479,10.89475427,,FALSE
9/10/2018,-0.000603378,-0.006793896,,0.999396622,0.993206104,,0.833144895,10.82073644,,FALSE
9/11/2018,-0.004765371,0.012978048,,0.995234629,1.012978048,,0.829174651,10.96116848,,FALSE
9/12/2018,0.008007431,-0.010941313,,1.008007431,0.989058687,,0.83581421,10.8412389,,FALSE
9/13/2018,-0.000389767,-0.008511497,,0.999610233,0.991488503,,0.835488437,10.74896373,,FALSE
9/14/2018,0.001871229,-0.001911626,,1.001871229,0.998088374,,0.837051827,10.72841573,,FALSE
9/17/2018,0.006001349,-0.012048518,,1.006001349,0.987951482,,0.842075267,10.59915422,,FALSE
9/18/2018,0.003613329,0.000179661,,1.003613329,1.000179661,,0.845117962,10.60105848,,FALSE
9/19/2018,-0.009206001,-0.000629273,,0.990793999,0.999370727,,0.837337805,10.59438751,,FALSE
9/20/2018,-0.008941587,0.011188967,,0.991058413,1.011188967,,0.829850677,10.71292777,,FALSE
9/21/2018,-0.001769727,-0.040934988,,0.998230273,0.959065012,,0.828382067,10.2743942,,FALSE
9/24/2018,4.00E-05,0.000740097,,1.000040036,1.000740097,,0.828415233,10.28199825,,FALSE
9/25/2018,0.004972118,-0.003108233,,1.004972118,0.996891767,,0.832534211,10.2500394,,FALSE
9/26/2018,0.000413358,0.004025397,,1.000413358,1.004025397,,0.832878346,10.29129988,,FALSE
9/27/2018,-0.008277141,-0.007263441,,0.991722859,0.992736559,,0.825984495,10.21654963,,FALSE
9/28/2018,-0.002846318,-0.008589292,,0.997153682,0.991410708,,0.82363348,10.1287967,,FALSE
10/1/2018,0.007255738,0.018142804,,1.007255738,1.018142804,,0.829609549,10.31256147,,FALSE
10/2/2018,0.002097988,-0.008900084,,1.002097988,0.991099916,,0.83135006,10.22077881,,FALSE
10/3/2018,0.002671009,0.003853274,,1.002671009,1.003853274,,0.833570603,10.26016227,,FALSE
10/4/2018,0.00099993,0.012486261,,1.00099993,1.012486261,,0.834404116,10.38827334,,FALSE
10/5/2018,-0.00343968,0.020029632,,0.99656032,1.020029632,,0.831534033,10.59634663,,FALSE
10/8/2018,0.004338063,-0.013197322,,1.004338063,0.986802678,,0.83514128,10.45650323,,FALSE
10/9/2018,-0.004842795,-0.010740106,,0.995157205,0.989259894,,0.831096861,10.34419928,,FALSE
10/10/2018,0.002541658,-0.011752975,,1.002541658,0.988247025,,0.833209225,10.22262417,,FALSE
10/11/2018,0.01055588,-0.011478098,,1.01055588,0.988521902,,0.842004482,10.10528789,,FALSE
10/12/2018,-0.019220285,0.014886121,,0.980779715,1.014886121,,0.825820916,10.25571643,,FALSE
10/15/2018,0.002212611,-0.000818493,,1.002212611,0.999181507,,0.827648136,10.2473222,,FALSE
10/16/2018,-0.007085434,0.018508633,,0.992914566,1.018508633,,0.82178389,10.43698613,,FALSE
10/17/2018,0.002530232,-0.001327728,,1.002530232,0.998672272,,0.823863193,10.42312865,,FALSE
10/18/2018,0.007500465,-0.005826047,,1.007500465,0.994173953,,0.830042551,10.36240301,,FALSE
10/19/2018,-0.004628237,0.01022941,,0.995371763,1.01022941,,0.826200917,10.46840428,,FALSE
10/22/2018,-0.012404594,-0.009304581,,0.987595406,0.990695419,,0.81595223,10.37100017,,FALSE
10/23/2018,-0.005281863,-0.006346971,,0.994718137,0.993653029,,0.811642482,10.30517573,,FALSE
10/24/2018,0.004487545,-0.025864121,,1.004487545,0.974135879,,0.815284765,10.03864142,,FALSE
10/25/2018,-0.009395824,0.017580582,,0.990604176,1.017580582,,0.807624493,10.21512658,,FALSE
10/26/2018,-0.021409467,-0.008373881,,0.978590533,0.991626119,,0.790333683,10.12958633,,FALSE
10/29/2018,0.024574559,-0.01140316,,1.024574559,0.98859684,,0.809755784,10.01407703,,FALSE
10/30/2018,-0.013092518,-0.00017638,,0.986907482,0.99982362,,0.799154042,10.01231075,,FALSE
10/31/2018,-0.006258063,0.016200039,,0.993741937,1.016200039,,0.794152885,10.17451057,,FALSE
11/1/2018,0.009401157,0.012031035,,1.009401157,1.012031035,,0.801618842,10.29692047,,FALSE
11/2/2018,-0.005352439,0.00331708,,0.994647561,1.00331708,,0.797328226,10.33107618,,FALSE
11/5/2018,0.004245228,-0.00322956,,1.004245228,0.99677044,,0.800713066,10.29771135,,FALSE
11/6/2018,-0.009625141,0.003438121,,0.990374859,1.003438121,,0.793006089,10.33311613,,FALSE
11/7/2018,-0.003812264,0.000844765,,0.996187736,1.000844765,,0.789982941,10.34184518,,FALSE
11/8/2018,0.029005078,-0.010603182,,1.029005078,0.989396818,,0.812896458,10.23218872,,FALSE
11/9/2018,-0.000735031,-0.010683249,,0.999264969,0.989316751,,0.812298954,10.1228757,,FALSE
11/12/2018,0.016078521,-0.010367942,,1.016078521,0.989632058,,0.82535952,10.01792231,,FALSE
11/13/2018,0.009618093,-0.001651526,,1.009618093,0.998348474,,0.833297905,10.00137746,,FALSE
11/14/2018,0.012986043,-0.012274455,,1.012986043,0.987725545,,0.844119147,9.878616,,FALSE
11/15/2018,0.001322072,0.004870386,,1.001322072,1.004870386,,0.845235134,9.926728673,,FALSE
11/16/2018,-0.000779243,-0.008277917,,0.999220757,0.991722083,,0.84457649,9.844556038,,FALSE
11/19/2018,0.000415335,-0.01156327,,1.000415335,0.98843673,,0.844927272,9.730720779,,FALSE
11/20/2018,-0.019914269,0.014969644,,0.980085731,1.014969644,,0.828101163,9.876386201,,FALSE
11/21/2018,0.017248495,-0.005078609,,1.017248495,0.994921391,,0.842384661,9.826227893,,FALSE
11/23/2018,0.003295331,0.004321814,,1.003295331,1.004321814,,0.845160597,9.868695024,,FALSE
11/26/2018,0.010500907,-0.00533322,,1.010500907,0.99466678,,0.854035551,9.816063105,,FALSE
11/27/2018,-0.009851166,-0.008679285,,0.990148834,0.991320715,,0.845622304,9.730866692,,FALSE
11/28/2018,0.011510966,0.009369706,,1.011510966,1.009369706,,0.855356234,9.822042051,,FALSE
11/29/2018,-0.003295504,0.035309633,,0.996704496,1.035309633,,0.852537405,10.16885475,,FALSE
11/30/2018,0.000170157,-0.01019231,,1.000170157,0.98980769,,0.85268247,10.06521063,,FALSE
12/3/2018,-0.002446341,0.081160518,,0.997553659,1.081160518,,0.850596518,10.88210833,,FALSE
12/4/2018,-0.00987008,0.013241671,,0.99012992,1.013241671,,0.842201062,11.02620563,,FALSE
12/6/2018,0.007674039,-0.017594019,,1.007674039,0.982405981,,0.848664145,10.83221036,,FALSE
12/7/2018,0.004875136,0.001943196,,1.004875136,1.001943196,,0.852801498,10.85325947,,FALSE
12/10/2018,0.001698649,-0.005268629,,1.001698649,0.994731371,,0.854250108,10.79607768,,FALSE
12/11/2018,0.003778813,0.012761964,,1.003778813,1.012761964,,0.857478159,10.93385683,,FALSE
12/12/2018,-0.000635883,0.007156243,,0.999364117,1.007156243,,0.856932904,11.01210217,,FALSE
12/13/2018,0.003820459,-0.003638003,,1.003820459,0.996361997,,0.860206781,10.97204011,,FALSE
12/14/2018,0.00554473,-0.006582153,,1.00554473,0.993417847,,0.864976396,10.89982046,,FALSE
12/17/2018,0.010482252,-0.013582619,,1.010482252,0.986417381,,0.874043296,10.75177235,,FALSE
12/18/2018,0.016615627,0.000773628,,1.016615627,1.000773628,,0.888566074,10.76009023,,FALSE
12/19/2018,0.002747136,-0.00162122,,1.002747136,0.99837878,,0.891007086,10.74264575,,FALSE
12/20/2018,0.021948646,-0.019210021,,1.021948646,0.980789979,,0.910563485,10.53627931,,FALSE
12/21/2018,0.001641531,0.003252168,,1.001641531,1.003252168,,0.912058203,10.57054505,,FALSE
12/24/2018,0.009095364,-0.013214122,,1.009095364,0.986785878,,0.920353704,10.43086459,,FALSE
12/26/2018,-0.010001319,0.005967862,,0.989998681,1.005967862,,0.911148953,10.49311454,,FALSE
12/27/2018,-0.006951792,-0.004257895,,0.993048208,0.995742105,,0.904814834,10.44843597,,FALSE
12/28/2018,-0.000125904,0.02037546,,0.999874096,1.02037546,,0.904700915,10.66132765,,FALSE
12/31/2018,0.005342965,-0.005909629,,1.005342965,0.994090371,,0.9095347,10.59832317,,FALSE
1/2/2019,0.021499361,0.025324954,,1.021499361,1.025324954,,0.929089115,10.86672521,,FALSE
1/3/2019,-0.000622945,0.034735478,,0.999377055,1.034735478,,0.928510343,11.24418611,,FALSE
1/4/2019,0.014491608,0.003145055,,1.014491608,1.003145055,,0.941965951,11.2795497,,FALSE
1/7/2019,0.025184026,0.009772266,,1.025184026,1.009772266,,0.965688447,11.38977646,,FALSE
1/8/2019,0.008685071,-0.000394561,,1.008685071,0.999605439,,0.974075519,11.3852825,,FALSE
1/9/2019,0.008672109,-0.010036421,,1.008672109,0.989963579,,0.982522809,11.27101501,,FALSE
1/10/2019,-0.004650501,0.001184971,,0.995349499,1.001184971,,0.977953585,11.28437083,,FALSE
1/11/2019,-0.000955431,0.006998782,,0.999044569,1.006998782,,0.977019218,11.36334768,,FALSE
1/14/2019,0.000741608,-0.003586148,,1.000741608,0.996413852,,0.977743783,11.32259703,,FALSE
1/15/2019,-0.001080943,0.010917833,,0.998919057,1.010917833,,0.976686899,11.44621525,,FALSE
1/16/2019,0.005268869,-0.006524199,,1.005268869,0.993475801,,0.981832934,11.37153786,,FALSE
1/17/2019,0.002495933,-0.000206893,,1.002495933,0.999793107,,0.984283523,11.36918517,,FALSE
1/18/2019,0.008476186,0.002237746,,1.008476186,1.002237746,,0.992626493,11.39462652,,FALSE
1/22/2019,-0.023728382,0.001316601,,0.976271618,1.001316601,,0.969073073,11.4096287,,FALSE
1/23/2019,-0.003756279,0.001623608,,0.996243721,1.001623608,,0.965432964,11.42815346,,FALSE
1/24/2019,0.005749456,-0.010008953,,1.005749456,0.989991047,,0.970983678,11.31376961,,FALSE
1/25/2019,0.009810085,-1.75E-05,,1.009810085,0.999982508,,0.98050911,11.31357171,,FALSE
1/28/2019,0.000498007,-0.006087595,,1.000498007,0.993912405,,0.980997411,11.24469927,,FALSE
1/29/2019,0.002485539,-0.00535848,,1.002485539,0.99464152,,0.983435718,11.18444478,,FALSE
1/30/2019,0.009511147,0.018884282,,1.009511147,1.018884282,,0.99278932,11.39565498,,FALSE
1/31/2019,-0.012200628,0.009632911,,0.987799372,1.009632911,,0.980676667,11.50542831,,FALSE
2/1/2019,-0.002848298,-0.008850849,,0.997151702,0.991149151,,0.977883407,11.40359551,,FALSE
2/4/2019,-0.006881886,-0.011747929,,0.993118114,0.988252071,,0.971153725,11.26962688,,FALSE
2/5/2019,0.007616793,0.00597633,,1.007616793,1.00597633,,0.978550802,11.33697789,,FALSE
2/6/2019,0.000596873,-0.003434429,,1.000596873,0.996565571,,0.979134872,11.29804185,,FALSE
2/7/2019,-0.007382266,0.018999885,,0.992617734,1.018999885,,0.971906638,11.51270334,,FALSE
2/8/2019,-0.009251917,-0.010614572,,0.990748083,0.989385428,,0.962914639,11.39050093,,FALSE
2/11/2019,0.002751599,0.004103086,,1.002751599,1.004103086,,0.965564193,11.43723713,,FALSE
2/12/2019,0.009275886,0.002629689,,1.009275886,1.002629689,,0.974520657,11.4673135,,FALSE
2/13/2019,0.001522771,-0.011600133,,1.001522771,0.988399867,,0.976004628,11.33429114,,FALSE
2/14/2019,0.017447502,0.006493192,,1.017447502,1.006493192,,0.993033471,11.40788688,,FALSE
2/15/2019,0.007122421,-0.006041699,,1.007122421,0.993958301,,1.000106274,11.33896385,,FALSE
2/19/2019,0.013116585,-0.005399853,,1.013116585,0.994600147,,1.013224253,11.27773512,,FALSE
2/20/2019,0.012294263,0.008493305,,1.012294263,1.008493305,,1.025681098,11.37352036,,FALSE
2/21/2019,-0.011264583,0.037658458,,0.988735417,1.037658458,,1.014127229,11.80182959,,FALSE
2/22/2019,0.008979405,-0.012443865,,1.008979405,0.987556135,,1.023233488,11.65496922,,FALSE
2/25/2019,-0.003794045,0.003810085,,0.996205955,1.003810085,,1.019351295,11.69937564,,FALSE
2/26/2019,0.007997877,-0.005283661,,1.007997877,0.994716339,,1.027503941,11.63756011,,FALSE
2/27/2019,0.003653574,0.002645633,,1.003653574,1.002645633,,1.031258003,11.66834881,,FALSE
2/28/2019,-0.006040016,-0.004664804,,0.993959984,0.995335196,,1.025029188,11.61391825,,FALSE
3/1/2019,0.000948794,0.001574359,,1.000948794,1.001574359,,1.026001729,11.63220273,,FALSE
3/4/2019,-0.010602663,0.009631818,,0.989397337,1.009631818,,1.015123379,11.74424198,,FALSE
3/5/2019,-0.01083673,-0.007044535,,0.98916327,0.992955465,,1.004122761,11.66150926,,FALSE
3/6/2019,-0.012777678,0.010855753,,0.987222322,1.010855753,,0.991292403,11.78810372,,FALSE
3/7/2019,0.003516054,0.024635997,,1.003516054,1.024635997,,0.994777841,12.07851541,,FALSE
3/8/2019,-0.003400857,-0.012290059,,0.996599143,0.987709941,,0.991394744,11.93006975,,FALSE
3/11/2019,0.007887282,-0.010297635,,1.007887282,0.989702365,,0.999214154,11.80721825,,FALSE
3/12/2019,-0.004138335,0.009487552,,0.995861665,1.009487552,,0.995079071,11.91923985,,FALSE
3/13/2019,-0.001263058,0.001794256,,0.998736942,1.001794256,,0.993822229,11.94062602,,FALSE
3/14/2019,0.00123676,-0.00811208,,1.00123676,0.99188792,,0.995051348,11.8437627,,FALSE
3/15/2019,-0.006452273,-0.005145861,,0.993547727,0.994854139,,0.988631005,11.78281635,,FALSE
3/18/2019,0.016631016,0.002614761,,1.016631016,1.002614761,,1.005072942,11.8136256,,FALSE
3/19/2019,0.004539422,-0.004062,,1.004539422,0.995938,,1.009635393,11.76563865,,FALSE
3/20/2019,-0.005363157,-0.002866267,,0.994636843,0.997133733,,1.00422056,11.73191519,,FALSE
3/21/2019,0.003026736,0.005553659,,1.003026736,1.005553659,,1.007260071,11.79707025,,FALSE
3/22/2019,-0.016430828,0.004357218,,0.983569172,1.004357218,,0.990709954,11.84847266,,FALSE
3/25/2019,-0.008825239,-0.021931041,,0.991174761,0.978068959,,0.981966702,11.58862332,,FALSE
3/26/2019,0.004495644,0.020368949,,1.004495644,1.020368949,,0.986381274,11.8246714,,FALSE
3/27/2019,-0.013843596,-0.007324754,,0.986156404,0.992675246,,0.97272621,11.73805858,,FALSE
3/28/2019,-0.004617136,-0.003361489,,0.995382864,0.996638511,,0.968235001,11.69860122,,FALSE
3/29/2019,-0.002358179,0.009631252,,0.997641821,1.009631252,,0.96595173,11.81127341,,FALSE
4/1/2019,0.019275166,0.007450279,,1.019275166,1.007450279,,0.98457061,11.89927069,,FALSE
4/2/2019,0.006684654,-0.008434883,,1.006684654,0.991565117,,0.991152124,11.79890173,,FALSE
4/3/2019,0.014809841,0.000866906,,1.014809841,1.000866906,,1.005830929,11.80913027,,FALSE
4/4/2019,0.003617015,0.00174972,,1.003617015,1.00174972,,1.009469035,11.82979294,,FALSE
4/5/2019,-0.004247369,-0.001096816,,0.995752631,0.998903184,,1.005181447,11.81681783,,FALSE
4/8/2019,0.005939606,-0.007870567,,1.005939606,0.992129433,,1.011151828,11.72381278,,FALSE
4/9/2019,-0.01071318,0.007912112,,0.98928682,1.007912112,,1.000319177,11.81657289,,FALSE
4/10/2019,0.001979221,0.00893393,,1.001979221,1.00893393,,1.002299029,11.92214133,,FALSE
4/11/2019,0.004679864,0.023282693,,1.004679864,1.023282693,,1.006989653,12.19972088,,FALSE
4/12/2019,-0.011598181,-0.003645716,,0.988401819,0.996354284,,0.995310404,12.15524416,,FALSE
4/15/2019,0.004810332,-0.013899149,,1.004810332,0.986100851,,1.000098178,11.98629661,,FALSE
